channel_id,video_id,title,published_at,week,month,title_length,view_count,like_count,comment_count,engmt_rate,clean_title,engmt_h
UCgNUeSxwTH5tE9Bgvzek-5Q,HRlvWyam_G8,A Cozy Day in My Life in Los Angeles + What I Eat,2024-11-09 12:00:20+00:00,2024-11-04,2024-11,49,112256.0,2819.0,86.0,0.025112243443557582,a cozy day in my life in los angeles  what i eat,0.028942773660205246
UCeIPFjvrWjUVkGLpaMU57Ew,Yw6hUnwsdVY,Billie Eilish please reply @BillieEilish @ClaudiaSulewski @Finneasofficial,2024-05-24 08:03:26+00:00,2024-05-20,2024-05,74,30.0,3.0,0.0,0.1,billie eilish please reply billieeilish claudiasulewski finneasofficial,0.1
UCeIPFjvrWjUVkGLpaMU57Ew,zrQ8AajZtTA,Please tag @BillieEilish I want to give her this art piece!,2024-05-24 07:56:36+00:00,2024-05-20,2024-05,59,7.0,0.0,0.0,0.0,please tag billieeilish i want to give her this art piece,0.0
UCHj2_6e0Y2YdzHZDkkLa53Q,SjWQQw8S1Ug,Skincare Propaganda,2025-05-24 19:02:06+00:00,2025-05-19,2025-05,19,35860.0,736.0,35.0,0.02052426101505856,skincare propaganda,0.025404350250976017
UC4X_adKmAQoBItCF0JWj_Hg,9N8LRBhIMTM,*New* at the DRUGSTORE! Testing AFFORDABLE MAKEUP (May/June 2025),2025-05-26 19:58:20+00:00,2025-05-26,2025-05,65,53133.0,3272.0,114.0,0.061581314813769224,new at the drugstore testing affordable makeup mayjune 2025,0.07230911109856399
UC4X_adKmAQoBItCF0JWj_Hg,uIwHG-Vu2gs,Is this a dupe? £4.99 vs £19 blush duo/trio 👀 Collection vs Morphe #blush #creamblush,2025-05-26 18:39:22+00:00,2025-05-26,2025-05,85,17949.0,1081.0,15.0,0.06022619644548443,is this a dupe 499 vs 19 blush duotrio  collection vs morphe blush creamblush,0.06440470221182239
UC4X_adKmAQoBItCF0JWj_Hg,ozkyIAog0CU,My CURRENT FAVS! Everyday makeup routine 💖 May 2025,2025-05-06 17:01:07+00:00,2025-05-05,2025-05,51,83086.0,4016.0,148.0,0.04833545964422406,my current favs everyday makeup routine  may 2025,0.057241893941217536
UC4X_adKmAQoBItCF0JWj_Hg,Jvfr_kNubkE,My thoughts on the new Revolution Wrap Lash tubing mascara 👀 #mascara #tubingmascara,2025-05-06 10:41:11+00:00,2025-05-05,2025-05,84,22025.0,1240.0,35.0,0.05629965947786606,my thoughts on the new revolution wrap lash tubing mascara  mascara tubingmascara,0.06424517593643587
UC4X_adKmAQoBItCF0JWj_Hg,RcwfYoA1Knw,"Testing VIRAL makeup! (Rare Beauty Blushes, Milk Skin Tint, Merit Beauty, Fenty, Charlotte Tilbury)",2025-04-13 09:00:36+00:00,2025-04-07,2025-04,99,111097.0,5005.0,175.0,0.04505072144162309,testing viral makeup rare beauty blushes milk skin tint merit beauty fenty charlotte tilbury,0.052926721693655095
UC4X_adKmAQoBItCF0JWj_Hg,rBNdd93YjhI,"do you wanna be perfect? it doesn’t exist! makeup is fun, skin is skin, imperfections are normal",2025-04-02 20:16:16+00:00,2025-03-31,2025-04,96,58486.0,2256.0,25.0,0.038573333789282904,do you wanna be perfect it doesnt exist makeup is fun skin is skin imperfections are normal,0.04071059740792669
UC4X_adKmAQoBItCF0JWj_Hg,3sLnuqzD4sg,my current fav makeup products 🫶🏼💄#makeup #drugstoremakeup #dailymakeup,2025-03-23 19:22:49+00:00,2025-03-17,2025-03,71,28224.0,1851.0,29.0,0.06558248299319729,my current fav makeup products makeup drugstoremakeup dailymakeup,0.07071995464852608
UC4X_adKmAQoBItCF0JWj_Hg,VjoulzllKn8,Answering the same questions.. 10 YEARS LATER.,2025-03-02 21:57:42+00:00,2025-02-24,2025-03,46,129953.0,7041.0,423.0,0.05418112702284672,answering the same questions 10 years later,0.07045624187206144
UC4X_adKmAQoBItCF0JWj_Hg,nWDMX2iHbQw,We are having a … 👶🏼🍼🫶🏼,2025-02-04 20:45:53+00:00,2025-02-03,2025-02,23,115731.0,13948.0,444.0,0.12052086303583309,we are having a  ,0.13970327742782832
UC4X_adKmAQoBItCF0JWj_Hg,cqBZXwLrBq0,Testing TIKTOK VIRAL PRODUCTS November 2024...,2024-11-24 18:00:30+00:00,2024-11-18,2024-11,46,162943.0,7203.0,679.0,0.04420564246392911,testing tiktok viral products november 2024,0.0650411493589783
UC4X_adKmAQoBItCF0JWj_Hg,VXsE5LAliVg,Removing the Bratz Makeup Mask 😂👄 #halloween #halloweenmakeup #bratz #bratzmakeup,2024-10-17 22:05:50+00:00,2024-10-14,2024-10,81,59763.0,2530.0,31.0,0.04233388551444874,removing the bratz makeup mask  halloween halloweenmakeup bratz bratzmakeup,0.044927463480748955
UC4X_adKmAQoBItCF0JWj_Hg,IKELuSn_9ms,Bratz Doll Face Makeup 👄👑 inspired by @ planetberny 👻 #halloween #halloweenmakeup #bratz,2024-10-17 16:47:18+00:00,2024-10-14,2024-10,88,80915.0,3914.0,72.0,0.0483717481307545,bratz doll face makeup  inspired by  planetberny  halloween halloweenmakeup bratz,0.05282086139776308
UC4X_adKmAQoBItCF0JWj_Hg,0i3YVZV52qc,2016 vs 2024 Autumn/Fall makeup 🍂✨ #makeup #autumnmakeup #fallmakeup,2024-09-26 22:02:27+00:00,2024-09-23,2024-09,68,126819.0,5219.0,119.0,0.041153139513795255,2016 vs 2024 autumnfall makeup  makeup autumnmakeup fallmakeup,0.045844865516996666
UC4X_adKmAQoBItCF0JWj_Hg,5YsEUSOQRe4,Autumn nail inspo 🌙🍂✨ design inspired by @naileditwithshay on insta! #nailart #nails #autumn,2024-09-18 20:44:57+00:00,2024-09-16,2024-09,92,12200.0,869.0,12.0,0.07122950819672132,autumn nail inspo  design inspired by naileditwithshay on insta nailart nails autumn,0.07614754098360656
UC4X_adKmAQoBItCF0JWj_Hg,Abjv6_xSohI,Recreating @TaylorSwift VMAs Makeup 🛸🩶✨💚 #makeup #taylorswift #celebritymakeup,2024-09-12 21:39:44+00:00,2024-09-09,2024-09,78,18395.0,1437.0,30.0,0.07811905409078554,recreating taylorswift vmas makeup  makeup taylorswift celebritymakeup,0.08627344387061701
UC4X_adKmAQoBItCF0JWj_Hg,VYiPy_6gDP8,Soooo what should I do with my hair next? 🤔 #haircolor #haircolour #hairfilter,2024-09-11 23:22:52+00:00,2024-09-09,2024-09,78,36420.0,1406.0,337.0,0.0386051619989017,soooo what should i do with my hair next  haircolor haircolour hairfilter,0.08487095002745744
UC4X_adKmAQoBItCF0JWj_Hg,MMwfDnXn4BY,Testing New *DRUGSTORE* Makeup - Sabrina Carpenter Inspired!,2024-09-05 18:54:00+00:00,2024-09-02,2024-09,60,157284.0,6143.0,189.0,0.03905673812975255,testing new drugstore makeup  sabrina carpenter inspired,0.045064978001576765
UC4X_adKmAQoBItCF0JWj_Hg,9m9EnaXBJXI,"The *exact* products I used on my WEDDING DAY! (and ALL the wedding details!!) Budget, regrets, etc",2024-07-31 21:21:25+00:00,2024-07-29,2024-07,99,198809.0,6833.0,1349.0,0.03436967139314619,the exact products i used on my wedding day and all the wedding details budget regrets etc,0.06829670688952713
UC4X_adKmAQoBItCF0JWj_Hg,FEEB-C9z4Ak,Fully DRUGSTORE Bridal Makeup Tutorial 2024,2024-05-31 20:06:54+00:00,2024-05-27,2024-05,43,135199.0,5797.0,276.0,0.04287753607645027,fully drugstore bridal makeup tutorial 2024,0.05308471216503081
UC4X_adKmAQoBItCF0JWj_Hg,6dWv3el7ykQ,Makeup I’d wear to an Olivia Rodrigo Concert! 💜💋 #oliviarodrigo #makeup #grwm,2024-05-20 16:54:36+00:00,2024-05-20,2024-05,77,30757.0,2731.0,89.0,0.08879279513606658,makeup id wear to an olivia rodrigo concert  oliviarodrigo makeup grwm,0.1032610462658907
UC4X_adKmAQoBItCF0JWj_Hg,OqeWBJJHXa8,Beyoncé’s makeup but make it drugstore 🤠✨😍 #beyonce #makeup #celebritymakeup #cowboycarter,2024-04-04 22:31:59+00:00,2024-04-01,2024-04,90,51618.0,3343.0,60.0,0.06476422953233368,beyoncés makeup but make it drugstore  beyonce makeup celebritymakeup cowboycarter,0.07057615560463404
UC4X_adKmAQoBItCF0JWj_Hg,uNMEZN2OmjI,How I *glow up* with NO MAKEUP ✨ High maintenance things I do to be low maintenance,2024-03-26 22:06:11+00:00,2024-03-25,2024-03,83,111990.0,5272.0,212.0,0.04707563175283507,how i glow up with no makeup  high maintenance things i do to be low maintenance,0.05654076256808643
UC4X_adKmAQoBItCF0JWj_Hg,zlfEqp7-b0Y,Sabrina Carpenter Makeup 💖🪩🎤 #sabrinacarpenter #erastour #makeup #celebritymakeup,2024-03-12 00:18:31+00:00,2024-03-11,2024-03,81,434053.0,31187.0,247.0,0.07185067261371307,sabrina carpenter makeup  sabrinacarpenter erastour makeup celebritymakeup,0.0746959472691123
UC4X_adKmAQoBItCF0JWj_Hg,2Ja-cckoOdc,Testing NEW VIRAL Tiktok Makeup products..💄 February 2024,2024-02-14 18:15:41+00:00,2024-02-12,2024-02,57,224181.0,8283.0,206.0,0.036947823410547725,testing new viral tiktok makeup products february 2024,0.041542325174747194
UC4X_adKmAQoBItCF0JWj_Hg,yu8nk3-v1So,So ghd have some new technology... these are my honest thoughts 🤔 ghd Chronos VS Platinum,2024-02-07 22:04:50+00:00,2024-02-05,2024-02,89,94916.0,3536.0,194.0,0.03725399300434068,so ghd have some new technology these are my honest thoughts  ghd chronos vs platinum,0.04747355556492056
UC4X_adKmAQoBItCF0JWj_Hg,43dpNMV0g0E,Chatty Makeup GRWM - Life Update! Answering your questions!!,2024-02-01 19:20:12+00:00,2024-01-29,2024-02,60,111536.0,5701.0,311.0,0.05111354181609525,chatty makeup grwm  life update answering your questions,0.06505522880504949
UC4X_adKmAQoBItCF0JWj_Hg,OLVYMHd0Ybs,What to do with makeup you HATE 👀 Alternate uses for makeup products!! #makeuphacks #makeup,2023-11-09 18:26:47+00:00,2023-11-06,2023-11,91,215376.0,15574.0,97.0,0.07231074957284006,what to do with makeup you hate  alternate uses for makeup products makeuphacks makeup,0.07456262536215734
UC4X_adKmAQoBItCF0JWj_Hg,KwVp03Xw-DA,I followed a FLAWLESS *RED CARPET* MAKEUP tutorial 🔥,2023-11-09 17:59:52+00:00,2023-11-06,2023-11,52,150690.0,7552.0,317.0,0.0501161324573628,i followed a flawless red carpet makeup tutorial ,0.06063441502422191
UC4X_adKmAQoBItCF0JWj_Hg,gPGAhK6LwGk,Halloween is cool 🧜‍♀️🐟🐚 #mermaid #mermaidmakeup #halloween #halloween2023 #halloweenmakeup,2023-10-31 13:16:28+00:00,2023-10-30,2023-10,91,33792.0,2123.0,19.0,0.06282552083333333,halloween is cool  mermaid mermaidmakeup halloween halloween2023 halloweenmakeup,0.06563683712121213
UC4X_adKmAQoBItCF0JWj_Hg,pjpyQyZJR3Q,Another DUPE? 👀✨💄 #ysl #elf #revlon #makeupdupes #dupe #makeup,2023-09-19 18:10:24+00:00,2023-09-18,2023-09,62,42733.0,2719.0,25.0,0.06362764140125898,another dupe  ysl elf revlon makeupdupes dupe makeup,0.06655278122294246
UC4X_adKmAQoBItCF0JWj_Hg,cJaZJzTzMU8,Things I bought because of the *original* beauty gurus.. that I still use! #makeup #beauty #lipstick,2023-08-07 21:38:20+00:00,2023-08-07,2023-08,100,186133.0,11548.0,76.0,0.06204165838405871,things i bought because of the original beauty gurus that i still use makeup beauty lipstick,0.06408320931806827
UC4X_adKmAQoBItCF0JWj_Hg,A9tg1svcq0s,Getting rid of my makeup. HUGE makeup *DECLUTTER*,2023-08-07 20:00:05+00:00,2023-08-07,2023-08,49,374292.0,11845.0,493.0,0.03164641509837239,getting rid of my makeup huge makeup declutter,0.03823218236029624
UC4X_adKmAQoBItCF0JWj_Hg,V_vXha5RPlM,Does setting spray actually work??? 🤔 #makeup #makeuptest #settingspray,2023-07-30 11:53:43+00:00,2023-07-24,2023-07,71,252832.0,12573.0,118.0,0.04972867358562207,does setting spray actually work  makeup makeuptest settingspray,0.05206223895709404
UC4X_adKmAQoBItCF0JWj_Hg,DaaXfPgq82g,I Can See You 👀💜 Makeup Transition #Icanseeyou #speaknowtv #makeup #taylorswift,2023-07-22 08:01:38+00:00,2023-07-17,2023-07,79,49118.0,2952.0,37.0,0.06010016694490818,i can see you  makeup transition icanseeyou speaknowtv makeup taylorswift,0.06386660694653691
UC4X_adKmAQoBItCF0JWj_Hg,datQA7ytqDc,Roll for Makeup! 🎲💄💜 #makeup #makeupchallenge #makeuproulette,2023-07-20 20:44:25+00:00,2023-07-17,2023-07,61,92826.0,5610.0,50.0,0.060435653803891154,roll for makeup  makeup makeupchallenge makeuproulette,0.06312886475771874
UC4X_adKmAQoBItCF0JWj_Hg,P_p9tQjSLzU,"NEW IN makeup launches! (NYX Barbie, Nars Afterglow, Charlotte Tilbury Airbrush Lip + Hydrator Mist)",2023-07-18 17:28:39+00:00,2023-07-17,2023-07,100,158635.0,8033.0,201.0,0.050638257635452454,new in makeup launches nyx barbie nars afterglow charlotte tilbury airbrush lip  hydrator mist,0.05697355564661014
UC4X_adKmAQoBItCF0JWj_Hg,CQdlDW-7t7o,5 More Underrated Makeup Products 💄 #Makeup #top5,2023-07-11 17:43:09+00:00,2023-07-10,2023-07,49,40509.0,2221.0,21.0,0.0548273223234343,5 more underrated makeup products  makeup top5,0.05741933891234047
UC4X_adKmAQoBItCF0JWj_Hg,R4H2fS6_3fU,Trying the “Barbie Contour” Filter 😳💖,2023-05-21 20:32:10+00:00,2023-05-15,2023-05,37,69358.0,2404.0,14.0,0.03466074569624268,trying the barbie contour filter ,0.03567000201851264
UC4X_adKmAQoBItCF0JWj_Hg,pf49myA8lUs,5 March Makeup Favourites! ❤️ #makeup #makeupfavorites #top5,2023-04-02 20:55:35+00:00,2023-03-27,2023-04,60,71586.0,4270.0,42.0,0.059648534629676196,5 march makeup favourites  makeup makeupfavorites top5,0.06258206911966027
UCbegJy6wtrArpM28zdvM2Aw,KHG4QuVUQ3M,The 3 Reasons Why You’ll Fail Your New Year’s Goals (Unless You Do This) 🌟 💪,2025-01-19 11:00:21+00:00,2025-01-13,2025-01,76,49.0,2.0,5.0,0.04081632653061224,the 3 reasons why youll fail your new years goals unless you do this  ,0.5510204081632653
UCbegJy6wtrArpM28zdvM2Aw,-z6XsjHeqzI,"The sun finally showed up, and so did my outfit. #christmasfashion #partywear #festiveseason",2024-12-18 19:20:24+00:00,2024-12-16,2024-12,92,65.0,0.0,0.0,0.0,the sun finally showed up and so did my outfit christmasfashion partywear festiveseason,0.0
UCbegJy6wtrArpM28zdvM2Aw,HqqwnHNuNB8,Luxury Bag Collection,2024-12-05 13:39:56+00:00,2024-12-02,2024-12,21,1692.0,89.0,8.0,0.05260047281323877,luxury bag collection,0.07624113475177305
UCbegJy6wtrArpM28zdvM2Aw,zEV34Ckng-Y,This is the most beautiful shirt dress !@karen_millen @lydiamillen #kmxme #lydiamillen #karenmillen,2024-07-11 08:01:28+00:00,2024-07-08,2024-07,99,504.0,9.0,0.0,0.017857142857142856,this is the most beautiful shirt dress karen_millen lydiamillen kmxme lydiamillen karenmillen,0.017857142857142856
UCbegJy6wtrArpM28zdvM2Aw,jU1J2Nwj3Qc,Lydia Millen by Karen Millen #hmhaul #hm #lydiamillen #ootd #greenfashion #evergreengirls #fyp,2024-05-28 19:42:20+00:00,2024-05-27,2024-05,94,437.0,4.0,0.0,0.009153318077803204,lydia millen by karen millen hmhaul hm lydiamillen ootd greenfashion evergreengirls fyp,0.009153318077803204
UCbegJy6wtrArpM28zdvM2Aw,JoQ4By1Z7k4,Hourglass Phantom Lipstick 💫 #hourglasscosmetics #glossylips #beauty #beautyblogger #fashion #ootd,2024-05-03 20:14:25+00:00,2024-04-29,2024-05,98,280.0,5.0,2.0,0.017857142857142856,hourglass phantom lipstick  hourglasscosmetics glossylips beauty beautyblogger fashion ootd,0.05357142857142857
UCbegJy6wtrArpM28zdvM2Aw,NyljELBnbug,Trying out @nakdfashion x @allchloerose #nakdfashion #springsummer #bridal #fashion,2024-05-03 20:07:49+00:00,2024-04-29,2024-05,83,778.0,18.0,1.0,0.02313624678663239,trying out nakdfashion x allchloerose nakdfashion springsummer bridal fashion,0.02956298200514139
UCvFyPrPVotqsTlqxUmAOYRw,uyU4SLiHMnI,PMDD Diaries (Extreme PMS),2025-05-28 12:02:46+00:00,2025-05-26,2025-05,26,5445.0,256.0,21.0,0.047015610651974286,pmdd diaries extreme pms,0.06629935720844812
UCvFyPrPVotqsTlqxUmAOYRw,kJaS8SHKBpw,London Flat Tour: My Home Is My Sanctuary | Estée Lalonde,2025-05-25 16:01:09+00:00,2025-05-19,2025-05,57,71341.0,2869.0,195.0,0.04021530396265822,london flat tour my home is my sanctuary  estée lalonde,0.053882059404830325
UCvFyPrPVotqsTlqxUmAOYRw,s-ll3X4Bhl0,GRWM: My Honest Relationship with Beauty | Estée Lalonde,2025-05-18 16:00:06+00:00,2025-05-12,2025-05,56,56077.0,1942.0,170.0,0.0346309538670043,grwm my honest relationship with beauty  estée lalonde,0.04978868341744387
UCvFyPrPVotqsTlqxUmAOYRw,ox2PNu6_eQg,Coming Back To Myself 💇‍♀️ | Estée Lalonde,2025-05-16 09:03:58+00:00,2025-05-12,2025-05,42,77634.0,1392.0,60.0,0.01793028827575547,coming back to myself   estée lalonde,0.021794574542082078
UCvFyPrPVotqsTlqxUmAOYRw,KOUid9TBxa8,GRWM in the Maldives! 🩵🌴🐚 | Estée Lalonde,2025-04-23 09:19:31+00:00,2025-04-21,2025-04,41,19886.0,385.0,12.0,0.01936035401790204,grwm in the maldives   estée lalonde,0.022377552046665996
UCvFyPrPVotqsTlqxUmAOYRw,_3JfQtV-Skg,Empty Products (Spring 2025) | Estée Lalonde,2025-04-13 18:00:36+00:00,2025-04-07,2025-04,44,35880.0,1260.0,95.0,0.03511705685618729,empty products spring 2025  estée lalonde,0.04835562987736901
UCvFyPrPVotqsTlqxUmAOYRw,-aYQjvHWSOg,SHOOTING WITH DAISY LONDON! 💎 | PT 1 | Estée Lalonde,2025-04-03 17:00:02+00:00,2025-03-31,2025-04,52,17078.0,162.0,1.0,0.009485888277315845,shooting with daisy london   pt 1  estée lalonde,0.00977866260686263
UCvFyPrPVotqsTlqxUmAOYRw,5vK80GKDMIY,March Beauty Favourites | Estée Lalonde,2025-04-02 18:00:07+00:00,2025-03-31,2025-04,39,46676.0,1541.0,71.0,0.03301482560630731,march beauty favourites  estée lalonde,0.04062044733910361
UCvFyPrPVotqsTlqxUmAOYRw,U0Bga8_Z96g,COME BTS ON A MIRROR WATER PHOTOSHOOT! ✨ | Estée Lalonde,2025-04-02 11:34:55+00:00,2025-03-31,2025-04,56,15921.0,268.0,3.0,0.01683311349789586,come bts on a mirror water photoshoot   estée lalonde,0.01777526537277809
UCvFyPrPVotqsTlqxUmAOYRw,4rj1PWKcx9w,✨ February Beauty Favourites ✨ | Estée Lalonde,2025-03-02 13:00:06+00:00,2025-02-24,2025-03,46,58314.0,1975.0,120.0,0.03386836780190006, february beauty favourites   estée lalonde,0.044157492197414
UCvFyPrPVotqsTlqxUmAOYRw,kXh8IZ8CAK8,Quality Control and Sunday Reset | Estée Lalonde,2025-02-20 17:00:53+00:00,2025-02-17,2025-02,48,52980.0,1791.0,141.0,0.033805209513023786,quality control and sunday reset  estée lalonde,0.04711211778029445
UCvFyPrPVotqsTlqxUmAOYRw,BKF5EicmkUM,Fun Week in January ✨ | Estée Lalonde,2025-01-27 18:00:09+00:00,2025-01-27,2025-01,37,84862.0,2213.0,110.0,0.026077631920058447,fun week in january   estée lalonde,0.03255874242888454
UCvFyPrPVotqsTlqxUmAOYRw,W2hA6siD_EU,BOOKS FOR YOUR 2025 REBRAND | #shorts | Estée Lalonde,2025-01-19 16:00:35+00:00,2025-01-13,2025-01,53,11223.0,250.0,2.0,0.02227568386349461,books for your 2025 rebrand  shorts  estée lalonde,0.023166711218034392
UCvFyPrPVotqsTlqxUmAOYRw,jcEKt6LMuAE,HOW I KNEW IT WAS TIME TO START MY BRAND! | #shorts | Estée Lalonde,2025-01-17 16:00:46+00:00,2025-01-13,2025-01,67,19212.0,349.0,13.0,0.018165729752238183,how i knew it was time to start my brand  shorts  estée lalonde,0.021549031855090568
UCvFyPrPVotqsTlqxUmAOYRw,7J20d3I7kRY,MY EVERYDAY RING STACK ✨ | #shorts | Estée Lalonde,2025-01-15 16:00:07+00:00,2025-01-13,2025-01,50,12159.0,280.0,5.0,0.023028209556706966,my everyday ring stack   shorts  estée lalonde,0.02508429969569866
UCvFyPrPVotqsTlqxUmAOYRw,Y81hU_ybZFE,GEMSTONE BIAB MANICURE 💎 | #shorts | Estée Lalonde,2025-01-13 16:00:29+00:00,2025-01-13,2025-01,50,10676.0,281.0,13.0,0.026320719370550767,gemstone biab manicure   shorts  estée lalonde,0.03240914200074935
UCvFyPrPVotqsTlqxUmAOYRw,yF78QFyj_bU,LOUISE CARMEN JOURNAL TOUR ✨ PT 2 | #shorts | Estée Lalonde,2025-01-11 16:01:02+00:00,2025-01-06,2025-01,59,10484.0,263.0,9.0,0.02508584509729111,louise carmen journal tour  pt 2  shorts  estée lalonde,0.029378099961846624
UCvFyPrPVotqsTlqxUmAOYRw,OUbGQTdMErE,LOUISE CARMEN JOURNAL TOUR ✨ PT 1 | #shorts | Estée Lalonde,2025-01-10 16:00:21+00:00,2025-01-06,2025-01,59,12907.0,349.0,7.0,0.027039590919656,louise carmen journal tour  pt 1  shorts  estée lalonde,0.029751297745409466
UCvFyPrPVotqsTlqxUmAOYRw,TgnhY1hQAEg,MY BACKWARDS MAKEUP METHOD 👄 | #shorts | Estée Lalonde,2025-01-08 16:00:27+00:00,2025-01-06,2025-01,54,15116.0,431.0,13.0,0.028512834083090764,my backwards makeup method   shorts  estée lalonde,0.032812913469171735
UCvFyPrPVotqsTlqxUmAOYRw,6BGJb5iH_Uk,TAKING IT DAY BY DAY | Estée Lalonde,2024-12-15 17:00:05+00:00,2024-12-09,2024-12,36,135229.0,4336.0,633.0,0.03206412825651302,taking it day by day  estée lalonde,0.05546887132197975
UCvFyPrPVotqsTlqxUmAOYRw,4jcM-cipldU,GRWM to celebrate the launch of BUTTER BRICK! 🧈 | Estée Lalonde,2024-12-06 12:00:25+00:00,2024-12-02,2024-12,63,18833.0,350.0,19.0,0.01858439972388892,grwm to celebrate the launch of butter brick   estée lalonde,0.023628736791801625
UCvFyPrPVotqsTlqxUmAOYRw,LCBFpWUgDsE,48 (ish) HOURS IN MY LIFE | Estée Lalonde,2024-11-29 18:00:20+00:00,2024-11-25,2024-11,41,124895.0,4332.0,495.0,0.03468513551383162,48 ish hours in my life  estée lalonde,0.05450178149645702
UCvFyPrPVotqsTlqxUmAOYRw,T6VCXgIClF0,Who is she? Hair transformation 💇🏼‍♀️ | Estée Lalonde,2024-11-29 16:03:29+00:00,2024-11-25,2024-11,53,30254.0,850.0,39.0,0.028095458451774972,who is she hair transformation   estée lalonde,0.03454088715541746
UCvFyPrPVotqsTlqxUmAOYRw,3MCr5xSc7fg,Time to switch things up ✂️ | Estée Lalonde,2024-11-29 15:52:09+00:00,2024-11-25,2024-11,43,10465.0,220.0,2.0,0.0210224558050645,time to switch things up   estée lalonde,0.02197802197802198
UCvFyPrPVotqsTlqxUmAOYRw,tCc_-5q4avo,A PRODUCTIVE DAY IN MY LIFE | Estée Lalonde,2024-11-20 17:00:52+00:00,2024-11-18,2024-11,43,47111.0,1473.0,95.0,0.031266583175903716,a productive day in my life  estée lalonde,0.0413491541253635
UCvFyPrPVotqsTlqxUmAOYRw,vM4oSnanFHA,HIGHS AND LOWS | Estée Lalonde,2024-10-03 19:00:28+00:00,2024-09-30,2024-10,30,132750.0,3448.0,389.0,0.025973634651600755,highs and lows  estée lalonde,0.040625235404896425
UCvFyPrPVotqsTlqxUmAOYRw,AfRb1o7PHBA,10 things that make my life easier and better 👀 | #shorts,2024-09-27 14:00:09+00:00,2024-09-23,2024-09,57,77188.0,1322.0,31.0,0.01712701456184899,10 things that make my life easier and better   shorts,0.019135098720008292
UCvFyPrPVotqsTlqxUmAOYRw,1el7YOfNmX8,Night time depression is real! 🥹 | #shorts,2024-09-26 14:00:01+00:00,2024-09-23,2024-09,42,37333.0,1202.0,72.0,0.03219671604210752,night time depression is real   shorts,0.041839659282672165
UCvFyPrPVotqsTlqxUmAOYRw,BRz8fVBbdDU,Come with me to launch MIRROR WATER at Oh My Cream! 🥐🇬🇧 | #shorts,2024-09-25 14:00:09+00:00,2024-09-23,2024-09,65,14602.0,321.0,9.0,0.021983289960279415,come with me to launch mirror water at oh my cream   shorts,0.02506505958087933
UCvFyPrPVotqsTlqxUmAOYRw,BFpfP27ahvk,TRYING TO FEEL MORE GROUNDED | Estée Lalonde,2024-09-22 20:00:02+00:00,2024-09-16,2024-09,44,101014.0,3199.0,220.0,0.03166887758132536,trying to feel more grounded  estée lalonde,0.042558457243550396
UCvFyPrPVotqsTlqxUmAOYRw,yE0cCdxoVq4,Bling bling for my birthday 💎😂 | #shorts,2024-09-07 15:00:59+00:00,2024-09-02,2024-09,40,15360.0,164.0,6.0,0.010677083333333334,bling bling for my birthday   shorts,0.012630208333333334
UCvFyPrPVotqsTlqxUmAOYRw,I6qcDP6gl_s,August Recap 🥰 What a Month! | #shorts #minivlog,2024-09-06 15:00:15+00:00,2024-09-02,2024-09,48,20179.0,610.0,10.0,0.0302294464542346,august recap  what a month  shorts minivlog,0.03270726993408989
UCvFyPrPVotqsTlqxUmAOYRw,AxNg7ISVkL0,GRWM for my Daisy Launch Party! 💎 | #shorts,2024-09-04 12:49:12+00:00,2024-09-02,2024-09,43,19516.0,521.0,20.0,0.026696044271367084,grwm for my daisy launch party   shorts,0.031820045091207214
UCvFyPrPVotqsTlqxUmAOYRw,wfqCXJ4FNmw,MY BIRTHDAY WEEKEND | Estée Lalonde,2024-08-25 16:00:59+00:00,2024-08-19,2024-08,35,82551.0,2497.0,196.0,0.030247967922859807,my birthday weekend  estée lalonde,0.042119417087618564
UCvFyPrPVotqsTlqxUmAOYRw,nTr7v9GRB9A,BURRITOS + BOTOX | Estée Lalonde,2024-08-11 16:00:41+00:00,2024-08-05,2024-08,32,116336.0,3700.0,237.0,0.03180442855178105,burritos  botox  estée lalonde,0.04199044147985147
UCvFyPrPVotqsTlqxUmAOYRw,HtutBBC8Imw,"HUNZA G POP-UP, ACUPUNCTURE, BEAUTY SHOPPING and HOME LIFE |   Estée Lalonde",2024-07-06 16:00:13+00:00,2024-07-01,2024-07,76,64392.0,1486.0,104.0,0.023077400919368867,hunza g popup acupuncture beauty shopping and home life    estée lalonde,0.031152938253199154
UCvFyPrPVotqsTlqxUmAOYRw,MMiGDIfO90w,"WEDDING VENUE, PHOTOSHOOT + OUR ANNIVERSARY | Estée Lalonde",2024-05-27 16:26:41+00:00,2024-05-27,2024-05,59,114951.0,2189.0,125.0,0.01904289653852511,wedding venue photoshoot  our anniversary  estée lalonde,0.024479995824307748
UCvFyPrPVotqsTlqxUmAOYRw,s6Vow20KN50,SPRING FAVOURITES | Estée Lalonde,2024-05-08 16:00:48+00:00,2024-05-06,2024-05,33,53603.0,1235.0,115.0,0.023039755237579986,spring favourites  estée lalonde,0.03376676678544111
UCvFyPrPVotqsTlqxUmAOYRw,79rcnbHk30s,NON-STOP WEEK! | Estée Lalonde,2024-03-10 12:00:07+00:00,2024-03-04,2024-03,30,53141.0,1330.0,0.0,0.02502775634632393,nonstop week  estée lalonde,0.02502775634632393
UCCydBRF6RjrT58FV6KO-wwg,kPa_l59juAg,IS This WATERPROOF Makeup?!,2025-05-27 13:01:20+00:00,2025-05-26,2025-05,27,21255.0,2000.0,191.0,0.09409550693954363,is this waterproof makeup,0.13902611150317573
